property_id,formatted_address,zip_code,style,beds,full_baths,half_baths,sqft,list_price,sold_price,age
7709228791,"2430 W Cortez St Unit 1, Chicago, IL, 60622",60622,CONDOS,3,3,1,2500,749900,735000,8
8724833183,"5472 S Ingleside Ave, Chicago, IL, 60615",60615,TOWNHOMES,3,2,1,1800,544000,525000,59
8244868539,"7768 N Sheridan Rd Unit D, Chicago, IL, 60626",60626,CONDOS,3,2,1,2000,485000,460000,20
8402052281,"5231 N Melvina Ave, Chicago, IL, 60630",60630,SINGLE_FAMILY,4,1,1,1650,429900,430000,71
8786099918,"1929 S Prairie Ave, Chicago, IL, 60616",60616,TOWNHOMES,4,4,1,3126,1550000,1450000,8
7478529436,"5401 S Natchez Ave, Chicago, IL, 60638",60638,SINGLE_FAMILY,3,1,1,1200,330000,363000,75
7704892217,"2206 W 107th Pl, Chicago, IL, 60643",60643,SINGLE_FAMILY,3,2,1,2925,799999,765000,126
7370617751,"3354 N Overhill Ave, Chicago, IL, 60634",60634,SINGLE_FAMILY,3,1,1,1832,420000,452000,86
7420640445,"400 N LA Salle Dr Apt 2007, Chicago, IL, 60654",60654,CONDOS,2,1,1,1015,399888,390000,22
8282275690,"5020 W Fletcher St, Chicago, IL, 60641",60641,SINGLE_FAMILY,3,1,1,1067,270000,262500,105
8850968002,"659 W 43rd Pl, Chicago, IL, 60609",60609,MULTI_FAMILY,8,3,1,2000,525000,530000,134
8687272506,"6325 N Cicero Ave, Chicago, IL, 60646",60646,TOWNHOMES,2,1,1,1215,309000,321500,71
8513994616,"1325 E 55th St, Chicago, IL, 60615",60615,TOWNHOMES,4,2,1,2460,650000,620000,65
7255764116,"7244 W Seminole St, Chicago, IL, 60631",60631,SINGLE_FAMILY,3,2,1,1509,519800,520000,51
7861954193,"600 N Lake Shore Dr Apt 1104, Chicago, IL, 60611",60611,CONDOS,3,2,1,2159,1199000,1160000,16
9058662638,"14 W Superior St Unit 5504, Chicago, IL, 60654",60654,CONDOS,2,2,1,2340,2550000,2450000,3
7568898459,"1112 N Monitor Ave, Chicago, IL, 60651",60651,SINGLE_FAMILY,4,1,1,1542,135000,126400,105
8745007417,"7223 S Paxton Ave, Chicago, IL, 60649",60649,SINGLE_FAMILY,3,2,1,4300,399900,399900,109
8831955098,"550 W Surf St Apt 524, Chicago, IL, 60657",60657,CONDOS,2,1,1,2013,429900,415000,128
8147886476,"3700 S Sangamon St, Chicago, IL, 60609",60609,TOWNHOMES,4,3,1,2507,603000,603000,12
8383229648,"9324 S Hamilton Ave, Chicago, IL, 60643",60643,SINGLE_FAMILY,3,2,1,1614,475000,480000,86
8002783567,"7740 S Seeley Ave, Chicago, IL, 60620",60620,SINGLE_FAMILY,2,1,1,1067,114900,110000,81
7238090981,"5412 N Mobile Ave, Chicago, IL, 60630",60630,SINGLE_FAMILY,2,1,1,1837,350000,350000,78
9109160775,"1725 W Pierce Ave Unit 1, Chicago, IL, 60622",60622,CONDOS,3,2,1,2100,730000,745000,20
8852512476,"11630 S Laflin St, Chicago, IL, 60643",60643,SINGLE_FAMILY,3,1,1,1300,189000,195000,63
8813777082,"1915 N Albany Ave, Chicago, IL, 60647",60647,SINGLE_FAMILY,4,3,1,2413,1099000,1050000,21
9193140894,"4351 S Halsted St, Chicago, IL, 60609",60609,SINGLE_FAMILY,3,3,1,2997,699000,668000,2
8797958653,"6124 W Berteau Ave, Chicago, IL, 60634",60634,SINGLE_FAMILY,3,1,1,1325,420000,413000,67
7575080388,"1230 W Cornelia Ave, Chicago, IL, 60657",60657,SINGLE_FAMILY,6,5,1,5600,2495000,2450000,113
7195021701,"7059 N Ottawa Ave, Chicago, IL, 60631",60631,SINGLE_FAMILY,3,2,1,1340,475000,450000,64
8398881344,"6707 S Euclid Ave, Chicago, IL, 60649",60649,SINGLE_FAMILY,3,2,1,2634,524999,530000,70
8995537574,"9159 S Dobson Ave, Chicago, IL, 60619",60619,SINGLE_FAMILY,3,2,1,1764,199900,205000,17
7140938698,"2124 N Lincoln Park W, Chicago, IL, 60614",60614,SINGLE_FAMILY,5,3,2,4500,3550000,3300000,23
8299299283,"2653 N Hermitage Ave, Chicago, IL, 60614",60614,TOWNHOMES,5,4,1,3382,1200000,1305000,17
7749044592,"7321 S South Shore Dr Apt 11B, Chicago, IL, 60649",60649,SINGLE_FAMILY,4,2,1,1900,215000,215000,97
8220530730,"33 E Bellevue Pl Ph W7, Chicago, IL, 60611",60611,CONDOS,3,2,1,3425,2225000,1815000,115
8057364324,"1250 S Indiana Ave Apt 205, Chicago, IL, 60605",60605,CONDOS,1,1,1,987,285000,294000,22
7142982364,"3019 W Cornelia Ave, Chicago, IL, 60618",60618,TOWNHOMES,4,3,1,2904,769500,765000,18
7827888536,"3920 N Sheridan Rd Apt 411, Chicago, IL, 60613",60613,CONDOS,1,1,1,809,335000,345000,19
8222729421,"950 N Michigan Ave Apt 4306, Chicago, IL, 60611",60611,CONDOS,3,4,1,3000,2199000,1950000,41
7633756608,"5853 S Narragansett Ave, Chicago, IL, 60638",60638,SINGLE_FAMILY,3,1,1,1078,349000,339000,69
7193343020,"55 W Goethe St Unit 1222, Chicago, IL, 60610",60610,TOWNHOMES,3,3,1,2968,1225000,1251000,37
7106177768,"6344 N Lenox Ave, Chicago, IL, 60646",60646,SINGLE_FAMILY,4,2,1,2040,699900,665000,84
8202608105,"3900 N Keeler Ave, Chicago, IL, 60641",60641,SINGLE_FAMILY,6,3,1,3200,850000,834500,114
9815536268,"7635 W Balmoral Ave, Chicago, IL, 60656",60656,SINGLE_FAMILY,4,3,1,4050,1049000,1040000,0
7801603819,"4141 N Laramie Ave, Chicago, IL, 60641",60641,SINGLE_FAMILY,4,3,1,2760,699900,730000,113
8198757394,"11 E Walton St Apt 4902, Chicago, IL, 60611",60611,CONDOS,3,3,1,3972,4350000,4250000,17
8840173445,"7237 N Oriole Ave, Chicago, IL, 60631",60631,SINGLE_FAMILY,3,1,1,1072,490000,490000,70
7978474096,"11318 S Green St, Chicago, IL, 60643",60643,SINGLE_FAMILY,3,2,1,1485,195000,198900,75
8239840450,"950 N Michigan Ave Apt 4502, Chicago, IL, 60611",60611,CONDOS,3,2,1,2175,999000,1000000,41
7302562957,"1302 N Bosworth Ave Apt 1, Chicago, IL, 60642",60642,CONDOS,3,2,1,2400,715000,707500,22
7878168884,"4320 N Winchester Ave, Chicago, IL, 60613",60613,SINGLE_FAMILY,5,5,2,6547,2999000,2999000,2
8710732379,"1621 N Luna Ave, Chicago, IL, 60639",60639,SINGLE_FAMILY,2,1,1,1300,279900,287000,76
8056243227,"3320 N Natoma Ave, Chicago, IL, 60634",60634,SINGLE_FAMILY,3,2,1,1300,429900,465000,39
8291492481,"1529 W Chestnut St Apt 102, Chicago, IL, 60642",60642,CONDOS,2,2,1,1650,650000,625000,17
8261539379,"1903 N Oakley Ave, Chicago, IL, 60647",60647,SINGLE_FAMILY,3,2,1,2328,1099000,1200000,146
7377228529,"13319 S Mackinaw Ave, Chicago, IL, 60633",60633,SINGLE_FAMILY,3,2,1,1800,289900,290000,58
7346134211,"12010 S Michigan Ave, Chicago, IL, 60628",60628,SINGLE_FAMILY,3,1,1,1400,140000,135000,110
8748275843,"1701 N Dayton St, Chicago, IL, 60614",60614,SINGLE_FAMILY,6,4,2,8000,4500000,4000000,12
7403360147,"2849 N Hermitage Ave Unit 24, Chicago, IL, 60657",60657,CONDOS,4,4,1,3300,1100000,1230100,21
8215173026,"2916 N Nagle Ave, Chicago, IL, 60634",60634,SINGLE_FAMILY,3,1,1,1465,389900,395000,75
8469688345,"1501 W Diversey Pkwy Unit B, Chicago, IL, 60614",60614,CONDOS,2,2,1,1600,650000,640000,24
7698608794,"11355 S Avenue M, Chicago, IL, 60617",60617,SINGLE_FAMILY,3,1,1,1200,249900,238000,80
7855339871,"3445 W Foster Ave Apt 3, Chicago, IL, 60625",60625,CONDOS,3,2,1,1500,325000,315000,20
8681084433,"5048 W Superior St, Chicago, IL, 60644",60644,SINGLE_FAMILY,3,1,1,1400,289900,300000,131
9428446678,"5236 N Kenmore Ave Unit 1N, Chicago, IL, 60640",60640,CONDOS,3,2,1,2000,675000,650000,7
7151180872,"2709 N Hermitage Ave, Chicago, IL, 60614",60614,TOWNHOMES,4,4,1,3400,1225000,1370000,17
8822903292,"1455 S Halsted St, Chicago, IL, 60607",60607,TOWNHOMES,3,2,2,2320,684999,667000,18
7484703660,"1862 N Wilmot Ave, Chicago, IL, 60647",60647,SINGLE_FAMILY,3,3,1,2550,1200000,1200000,28
9601152349,"5448 N Washtenaw Ave, Chicago, IL, 60625",60625,SINGLE_FAMILY,3,1,1,1326,440000,450000,70
8538574394,"1842 N Paulina St, Chicago, IL, 60622",60622,SINGLE_FAMILY,4,2,1,1900,919000,795000,56
7492648427,"10 E Delaware Pl Apt 21B, Chicago, IL, 60611",60611,CONDOS,3,2,1,2715,1800000,1725000,15
7126994909,"1701 W Chase Ave, Chicago, IL, 60626",60626,SINGLE_FAMILY,7,2,2,3600,899000,925000,132
8418111976,"3739 W Palmer St, Chicago, IL, 60647",60647,SINGLE_FAMILY,4,2,1,1750,679000,685000,119
7201617773,"6947 N Overhill Ave, Chicago, IL, 60631",60631,SINGLE_FAMILY,4,3,1,3499,1149000,1085000,109
8687722478,"1714 W Beverly Glen Pkwy, Chicago, IL, 60643",60643,SINGLE_FAMILY,2,1,1,1152,199950,222000,84
7007342711,"1555 N Astor St Apt 27W, Chicago, IL, 60610",60610,CONDOS,3,3,1,3150,1189900,1025000,49
8575758284,"1823 N Newland Ave, Chicago, IL, 60707",60707,SINGLE_FAMILY,3,1,1,1557,435000,445000,87
7068474690,"4136 N Kedvale Ave Apt A, Chicago, IL, 60641",60641,TOWNHOMES,3,1,1,1800,400000,405000,61
7801188451,"4125 N Keystone Ave Apt 605, Chicago, IL, 60641",60641,CONDOS,2,1,1,947,250000,250000,51
7651836396,"2550 N Lakeview Ave Unit S1007, Chicago, IL, 60614",60614,CONDOS,1,1,1,970,675000,665000,12
8712417476,"161 E Chicago Ave Unit 42A, Chicago, IL, 60611",60611,CONDOS,3,2,1,2506,1150000,1100000,40
7803975173,"900 N Kingsbury St Apt 830, Chicago, IL, 60610",60610,CONDOS,2,2,1,1414,529000,535000,123
9345958521,"1618 W 32nd St, Chicago, IL, 60608",60608,SINGLE_FAMILY,3,3,1,3500,799000,799000,0
7962470040,"1110 N Lake Shore Dr Apt 20N, Chicago, IL, 60611",60611,CONDOS,3,2,1,2100,715000,700000,57
7907032839,"680 N Lake Shore Dr Apt 1124, Chicago, IL, 60611",60611,CONDOS,2,2,1,2800,750000,690000,96
9877478505,"1218 N Orleans St, Chicago, IL, 60610",60610,TOWNHOMES,3,3,1,3067,1325000,1315000,21
7654612327,"161 E Chicago Ave Unit 62S2, Chicago, IL, 60611",60611,CONDOS,3,2,1,4500,2200000,1750000,41
7339318855,"201 N Westshore Dr Apt 2608, Chicago, IL, 60601",60601,CONDOS,2,2,1,1295,515000,495000,20
7600101793,"5915 N Manton Ave, Chicago, IL, 60646",60646,SINGLE_FAMILY,3,1,1,1344,469900,440000,38
8652080158,"5069 W Van Buren St, Chicago, IL, 60644",60644,SINGLE_FAMILY,3,2,1,2200,359900,345000,69
8793452592,"506 W Roscoe St Apt 201, Chicago, IL, 60657",60657,CONDOS,3,2,1,2800,1099000,1099000,20
8155778634,"1833 W Evergreen Ave, Chicago, IL, 60622",60622,SINGLE_FAMILY,5,4,2,6776,3250000,3125000,140
9938982353,"1100 N Lake Shore Dr Apt 24B, Chicago, IL, 60611",60611,CONDOS,3,3,1,4110,999900,925000,45
7072720992,"9319 S Throop St, Chicago, IL, 60620",60620,SINGLE_FAMILY,4,3,1,3000,379000,387000,115
8156497445,"5414 N Hoyne Ave, Chicago, IL, 60625",60625,CONDOS,3,3,1,1900,599900,630000,36
8304791839,"4730 S Lawler Ave, Chicago, IL, 60638",60638,SINGLE_FAMILY,4,1,1,1440,329900,330000,65
7147903304,"4618 N Racine Ave Apt 1F, Chicago, IL, 60640",60640,CONDOS,2,1,1,1250,350000,335000,100
8252880870,"201 W Grand Ave Apt 501, Chicago, IL, 60654",60654,CONDOS,3,2,1,1724,750000,780000,21
7164743383,"2145 N Karlov Ave, Chicago, IL, 60639",60639,SINGLE_FAMILY,4,1,1,1108,331000,275000,96
7960772957,"6239 N Campbell Ave, Chicago, IL, 60659",60659,SINGLE_FAMILY,3,2,1,2100,599000,630000,101
8287224540,"6153 N Harding Ave, Chicago, IL, 60659",60659,SINGLE_FAMILY,3,1,1,2103,550000,520000,71
8019459816,"2128 N Winchester Ave, Chicago, IL, 60614",60614,SINGLE_FAMILY,3,3,1,4200,1350000,1265000,19
8923574441,"10049 S Calhoun Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,2,1,1,803,239900,245000,76
7018662904,"8 W Monroe St Apt 407, Chicago, IL, 60603",60603,CONDOS,1,1,1,1098,220000,226000,113
9015764049,"312 E 136th St, Chicago, IL, 60827",60827,SINGLE_FAMILY,3,1,1,1200,49000,49000,96
7708536240,"5143 N Monitor Ave, Chicago, IL, 60630",60630,SINGLE_FAMILY,5,1,1,1479,385000,375000,115
8445516596,"6030 N Winchester Ave Unit C, Chicago, IL, 60660",60660,TOWNHOMES,2,1,2,1377,359000,365000,67
7788685252,"442 W Wellington Ave Unit 2W, Chicago, IL, 60657",60657,CONDOS,4,4,1,3800,625000,610000,98
7090743187,"6411 S Washtenaw Ave, Chicago, IL, 60629",60629,SINGLE_FAMILY,3,2,1,1450,349900,360000,101
7418383611,"5010 N Merrimac Ave, Chicago, IL, 60630",60630,SINGLE_FAMILY,3,2,1,1402,414900,420000,71
8557887599,"5304 S Ridgeway Ave, Chicago, IL, 60632",60632,SINGLE_FAMILY,3,2,1,1500,369900,364000,78
7482308980,"5416 W Thomas St, Chicago, IL, 60651",60651,SINGLE_FAMILY,3,1,1,1200,165000,181000,20
9735642551,"222 S Oakley Blvd Unit 2, Chicago, IL, 60612",60612,CONDOS,3,2,1,1502,575000,575000,0
7610975651,"1550 N Leavitt St Unit 1550, Chicago, IL, 60622",60622,CONDOS,3,2,1,2500,725000,705000,24
8106076808,"400 N Lasalle St Unit 2705, Chicago, IL, 60610",60610,CONDOS,2,1,1,1034,485000,520000,22
7161341329,"Chicago, IL, 60622",60622,SINGLE_FAMILY,3,3,1,3800,1150000,1087500,25
8453406491,"5241 S Springfield Ave, Chicago, IL, 60632",60632,SINGLE_FAMILY,3,2,1,1200,359900,367000,76
8657636664,"650 W Fulton St Unit D, Chicago, IL, 60661",60661,CONDOS,4,2,1,3000,949000,954000,25
8649390344,"1250 S Indiana Ave Apt 304, Chicago, IL, 60605",60605,CONDOS,1,1,1,1000,289995,305000,20
9358771464,"3113 W Leland Ave, Chicago, IL, 60625",60625,SINGLE_FAMILY,4,3,1,3600,1099000,1090000,4
8210871515,"3923 W 83rd Pl, Chicago, IL, 60652",60652,SINGLE_FAMILY,3,2,1,825,290000,305000,75
7761276291,"3332 S Bell Ave, Chicago, IL, 60608",60608,SINGLE_FAMILY,3,1,1,940,249900,255000,137
7185665136,"600 N Lake Shore Dr Apt 814, Chicago, IL, 60611",60611,CONDOS,1,1,1,1137,394900,387500,17
8670642449,"5224 N New England Ave, Chicago, IL, 60656",60656,SINGLE_FAMILY,3,2,1,1600,550000,550000,94
7701250090,"10627 S Vernon Ave, Chicago, IL, 60628",60628,SINGLE_FAMILY,3,1,1,1152,199000,220000,88
9706032931,"4665 N Forestview Ave, Chicago, IL, 60656",60656,SINGLE_FAMILY,3,2,1,1294,505000,520000,61
8642183496,"9046 S Racine Ave, Chicago, IL, 60620",60620,SINGLE_FAMILY,3,2,1,2107,385000,380000,100
8355960881,"1039 N Monticello Ave, Chicago, IL, 60651",60651,SINGLE_FAMILY,3,3,1,2400,624900,605000,101
7654921979,"2315 W Wabansia Ave Apt 3NE, Chicago, IL, 60647",60647,CONDOS,2,2,1,1800,685000,665000,21
8535129816,"100 E Huron St Apt 3104, Chicago, IL, 60611",60611,CONDOS,3,2,1,2400,1295000,1295000,36
8648818944,"10834 S Drake Ave, Chicago, IL, 60655",60655,SINGLE_FAMILY,3,1,1,1126,369900,350000,74
7205221715,"545 W Aldine Ave Unit 6E, Chicago, IL, 60657",60657,CONDOS,4,4,3,5400,1380000,1260000,25
8423755581,"3332 N Newcastle Ave, Chicago, IL, 60634",60634,SINGLE_FAMILY,4,2,1,2500,499900,505000,82
8554902867,"1718 W Le Moyne St Unit 1, Chicago, IL, 60622",60622,CONDOS,3,2,1,2200,800000,795000,14
8938890743,"9965 S Escanaba Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,3,1,1,1922,260000,225000,61
7603219537,"5851 N Newark Ave, Chicago, IL, 60631",60631,SINGLE_FAMILY,5,5,1,6263,1749000,1675000,24
8144242639,"835 N Keystone Ave, Chicago, IL, 60651",60651,SINGLE_FAMILY,3,2,1,2450,449900,440000,110
8863136786,"2735 N Dayton St, Chicago, IL, 60614",60614,SINGLE_FAMILY,6,3,1,3906,2795000,2700000,31
8656463537,"9755 S Winchester Ave, Chicago, IL, 60643",60643,SINGLE_FAMILY,3,1,1,1992,374900,320000,103
8931874412,"1307 W Wellington Ave, Chicago, IL, 60657",60657,SINGLE_FAMILY,5,3,1,4200,2100000,1940000,20
8411959244,"2131 W Schiller St, Chicago, IL, 60622",60622,SINGLE_FAMILY,5,3,2,4000,2500000,2500000,145
8746402704,"1620 E 85th St, Chicago, IL, 60617",60617,SINGLE_FAMILY,4,1,1,1121,160000,160000,103
7146755825,"6023 W 64th St, Chicago, IL, 60638",60638,SINGLE_FAMILY,3,1,1,2200,356000,365000,71
8997625721,"5410 W Congress Pkwy, Chicago, IL, 60644",60644,SINGLE_FAMILY,3,2,1,1600,235000,250000,101
8761514943,"1617 N Bell Ave, Chicago, IL, 60647",60647,SINGLE_FAMILY,5,3,1,4000,1950000,1880000,10
7276817816,"3719 W Ferdinand St, Chicago, IL, 60624",60624,TOWNHOMES,3,1,1,1200,249888,249000,132
7259899598,"10657 S Avenue G, Chicago, IL, 60617",60617,SINGLE_FAMILY,3,1,1,2033,210000,217000,107
7904667415,"5443 S Rutherford Ave, Chicago, IL, 60638",60638,SINGLE_FAMILY,3,3,1,2688,624900,600000,85
8576565906,"3011 W Cornelia Ave, Chicago, IL, 60618",60618,TOWNHOMES,3,2,1,1762,699900,675000,18
7975736196,"6963 W School St, Chicago, IL, 60634",60634,SINGLE_FAMILY,3,1,1,1188,389900,400000,75
8481763184,"1414 S Halsted St Apt 3A, Chicago, IL, 60607",60607,CONDOS,2,1,1,1200,374999,374999,23
7623923474,"8518 S Seeley Ave, Chicago, IL, 60620",60620,SINGLE_FAMILY,3,1,1,1281,165000,165000,73
8244825863,"5705 S Wolcott Ave, Chicago, IL, 60636",60636,SINGLE_FAMILY,3,1,1,1400,125000,125000,112
7507256003,"1537 N Clybourn Ave Unit D, Chicago, IL, 60610",60610,TOWNHOMES,2,2,1,1600,624900,617500,25
9943425376,"1478 S Prairie Ave, Chicago, IL, 60605",60605,TOWNHOMES,4,2,1,3100,899900,860000,31
7828906852,"1209 N Astor St Unit 10S, Chicago, IL, 60610",60610,SINGLE_FAMILY,3,2,1,2500,1350000,1200000,99
8796692314,"7236 W Olive Ave, Chicago, IL, 60631",60631,SINGLE_FAMILY,3,2,1,2090,479000,460000,47
8678107865,"9515 S Damen Ave, Chicago, IL, 60643",60643,SINGLE_FAMILY,3,2,1,2319,525000,560000,118
8915052616,"456 E North Water St Unit H, Chicago, IL, 60611",60611,TOWNHOMES,4,3,1,2400,949000,1050000,29
9794436520,"2205 W Huron St, Chicago, IL, 60612",60612,SINGLE_FAMILY,6,4,2,4200,1939000,1900000,0
8856167841,"6416 W McLean Ave Unit 6416, Chicago, IL, 60707",60707,TOWNHOMES,3,3,1,1975,350000,344000,20
7182114203,"9629 S Muskegon Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,4,1,1,1518,279999,285000,98
7735022295,"707 W Montrose Ave Apt 2E, Chicago, IL, 60613",60613,CONDOS,2,1,1,1300,350000,350000,101
7687822305,"879 N Marshfield Ave Apt 1, Chicago, IL, 60622",60622,CONDOS,3,2,1,2400,725000,800000,14
8333361519,"5520 S Kildare Ave, Chicago, IL, 60629",60629,SINGLE_FAMILY,4,2,1,1600,399900,399000,77
8382570233,"9048 S Luella Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,3,2,1,2240,340000,320000,67
9289953573,"1326 E Hyde Park Blvd, Chicago, IL, 60615",60615,TOWNHOMES,5,4,1,3990,1400000,1437910,0
7731638830,"2520 W Washington Blvd, Chicago, IL, 60612",60612,MULTI_FAMILY,9,3,3,3900,625000,650000,135
7437710114,"2426 W Warner Ave, Chicago, IL, 60618",60618,SINGLE_FAMILY,6,4,2,4900,1899000,1875000,10
8284742732,"436 W 127th St, Chicago, IL, 60628",60628,SINGLE_FAMILY,3,1,1,1033,89900,120000,68
8444362729,"1727 S Ruble St, Chicago, IL, 60616",60616,SINGLE_FAMILY,4,3,1,2850,750000,705000,9
7729204836,"3234 W Washington Blvd, Chicago, IL, 60624",60624,SINGLE_FAMILY,6,3,1,5832,475000,415000,120
8698896360,"5205 W Olive Ave, Chicago, IL, 60646",60646,SINGLE_FAMILY,4,2,1,2483,649000,630000,12
9915538318,"999 N Lake Shore Dr Unit 2B, Chicago, IL, 60611",60611,SINGLE_FAMILY,3,4,1,3850,1699000,1600000,113
7810726271,"7424 S Euclid Ave, Chicago, IL, 60649",60649,SINGLE_FAMILY,5,2,1,2680,425000,425000,111
9055941793,"1350 W Walton St Apt 1W, Chicago, IL, 60642",60642,CONDOS,3,2,1,3188,1050000,1010000,5
7966622304,"10757 S Peoria St, Chicago, IL, 60643",60643,SINGLE_FAMILY,3,1,1,2200,294900,294900,77
7217937442,"1224 W Van Buren St Apt 310, Chicago, IL, 60607",60607,CONDOS,2,1,1,1150,315000,315500,18
7489260101,"8418 S Essex Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,3,1,1,1100,79000,73000,97
7810726271,"7424 S Euclid Ave, Chicago, IL, 60649",60649,SINGLE_FAMILY,5,2,1,2680,425000,425000,111
8229623620,"990 N Lake Shore Dr Apt 33E, Chicago, IL, 60611",60611,CONDOS,3,2,1,2000,625000,625000,52
8131076145,"57 E Delaware Pl Apt 2001, Chicago, IL, 60611",60611,CONDOS,1,1,1,1135,455000,440000,25
8741824037,"9145 S Pleasant Ave, Chicago, IL, 60643",60643,SINGLE_FAMILY,5,2,2,2545,645000,625000,85
7172803496,"1440 N Lake Shore Dr Apt 27A, Chicago, IL, 60610",60610,CONDOS,3,2,1,1800,550000,550000,60
8821652484,"2122 N Hudson Ave, Chicago, IL, 60614",60614,CONDOS,4,4,1,4600,2600000,2450000,39
8252566479,"1487 N Clybourn Ave Unit A, Chicago, IL, 60610",60610,CONDOS,3,2,1,2400,865000,865000,25
7845662832,"1347 N Astor St, Chicago, IL, 60610",60610,SINGLE_FAMILY,5,4,2,5000,2495000,2305000,129
7267378619,"7317 W Greenleaf St, Chicago, IL, 60631",60631,SINGLE_FAMILY,3,2,1,2790,700000,735000,89
9951061583,"1412 N Astor St, Chicago, IL, 60610",60610,SINGLE_FAMILY,6,4,1,7375,3300000,3050000,125
8263590931,"2247 N Clifton Ave, Chicago, IL, 60614",60614,SINGLE_FAMILY,5,4,1,5000,3195000,3150000,135
8469967091,"9423 S Justine St, Chicago, IL, 60620",60620,SINGLE_FAMILY,3,3,1,1297,340000,335000,75
8382734002,"6131 N Saint Louis Ave, Chicago, IL, 60659",60659,SINGLE_FAMILY,4,1,2,2394,530000,445000,77
7538004138,"5263 N Laporte Ave, Chicago, IL, 60630",60630,SINGLE_FAMILY,4,2,1,2249,789000,840000,10
7574394223,"505 N McClurg Ct Apt 3303, Chicago, IL, 60611",60611,CONDOS,3,2,1,1803,999000,1005000,17
7200781565,"1464 S Michigan Ave Apt 810, Chicago, IL, 60605",60605,CONDOS,1,2,1,900,280000,290000,17
8778039746,"5449 N Mobile Ave, Chicago, IL, 60630",60630,SINGLE_FAMILY,2,2,2,1342,275000,325500,71
8424502854,"950 N Michigan Ave Apt 4401, Chicago, IL, 60611",60611,CONDOS,1,1,1,1570,497747,450000,41
9142768342,"1015 N Monticello Ave, Chicago, IL, 60651",60651,SINGLE_FAMILY,3,2,1,1800,399000,399000,0
8892318924,"711 W Gordon Ter Apt 117, Chicago, IL, 60613",60613,CONDOS,2,1,1,1100,285000,300000,46
8444175022,"6029 N Ridge Ave, Chicago, IL, 60660",60660,SINGLE_FAMILY,4,2,1,2303,724911,680000,131
8224735668,"9037 S Paxton Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,3,2,1,1478,339900,335000,68
7765998029,"3222 W Lexington St, Chicago, IL, 60624",60624,SINGLE_FAMILY,4,3,1,3125,449000,420000,127
7470326037,"7247 W Palatine Ave, Chicago, IL, 60631",60631,SINGLE_FAMILY,4,2,1,1505,400000,450000,73
8956106386,"4214 S Wentworth Ave, Chicago, IL, 60609",60609,SINGLE_FAMILY,4,1,1,1007,69900,75000,51
7895500328,"530 N Lake Shore Dr Apt 2106, Chicago, IL, 60611",60611,CONDOS,1,1,1,1046,445000,470000,22
8641629003,"1717 S Prairie Ave Apt 1902, Chicago, IL, 60616",60616,CONDOS,1,1,1,942,340000,345000,22
7013687703,"11115 S Avenue L, Chicago, IL, 60617",60617,SINGLE_FAMILY,3,1,1,1104,124900,125900,60
7358677364,"2014 N Nagle Ave, Chicago, IL, 60707",60707,TOWNHOMES,3,3,1,1635,335000,351750,19
8641475077,"3247 N Racine Ave Apt 1, Chicago, IL, 60657",60657,CONDOS,3,2,1,2400,849000,905000,25
7727635815,"7846 S Saint Lawrence Ave, Chicago, IL, 60619",60619,SINGLE_FAMILY,3,2,1,1730,100000,92000,114
9974676304,"222 S Oakley Blvd Unit 1W, Chicago, IL, 60612",60612,CONDOS,3,2,1,1656,624900,624900,0
7484133849,"530 E 91st Pl, Chicago, IL, 60619",60619,SINGLE_FAMILY,3,1,1,1800,259900,255000,60
7388091291,"9026 S Colfax Ave, Chicago, IL, 60617",60617,SINGLE_FAMILY,3,1,1,1133,208000,206000,81
8988567283,"7010 W Devon Ave, Chicago, IL, 60631",60631,SINGLE_FAMILY,3,2,1,1757,600000,569000,70
7918690291,"2314 N Lincoln Park W Apt 5S, Chicago, IL, 60614",60614,CONDOS,2,2,1,1700,529000,505000,46
7456206249,"2734 W Potomac Ave Unit 1, Chicago, IL, 60622",60622,CONDOS,3,2,1,2400,575000,565000,18
9763863173,"4156 N Leavitt St, Chicago, IL, 60618",60618,SINGLE_FAMILY,3,5,1,4002,2099000,2099000,0
7051808501,"1301 W 71st Pl, Chicago, IL, 60636",60636,SINGLE_FAMILY,5,1,1,1057,118750,91875,105
7315725386,"6040 N Marmora Ave, Chicago, IL, 60646",60646,SINGLE_FAMILY,3,1,1,2427,599000,610000,94
8728533423,"2608 N Lakeview Ave Apt 4C, Chicago, IL, 60614",60614,CONDOS,3,2,1,2200,795000,885000,103
8167068624,"3721 N Sheffield Ave Apt B2, Chicago, IL, 60613",60613,CONDOS,2,2,1,1600,574000,615000,30
8883783861,"8851 S State St, Chicago, IL, 60619",60619,SINGLE_FAMILY,3,1,1,1500,250000,250000,58
7062123646,"1908 N Halsted St, Chicago, IL, 60614",60614,SINGLE_FAMILY,5,5,1,4600,2200000,2205000,142
8319142037,"3930 N Greenview Ave Unit 2, Chicago, IL, 60613",60613,CONDOS,4,3,1,3236,1495000,1425000,6
7669081022,"6043 W Giddings St, Chicago, IL, 60630",60630,SINGLE_FAMILY,4,2,1,1610,329900,350000,112
